customer_id,recency,frequency,monetary,Segment
CS3499,1/9/2015,21,1330,P0
CS3500,2/12/2015,21,1495,P0
CS3501,3/6/2015,27,2083,P0
CS3502,11/25/2014,17,1057,P0
CS3503,2/10/2015,17,1143,P0
CS3504,3/7/2015,30,2207,P0
CS3505,1/8/2015,23,1627,P0
CS3506,9/2/2014,14,906,P2
CS3507,2/24/2015,15,1054,P0
CS3508,1/30/2015,20,1453,P0
CS3509,1/24/2015,28,2151,P0
CS3510,1/11/2015,23,1603,P0
CS3511,3/8/2015,20,1390,P0
CS3512,3/8/2015,16,1215,P0
CS3513,11/1/2014,15,1154,P0
CS3514,1/14/2015,20,1532,P0
CS3515,1/31/2015,25,1679,P0
CS3516,2/26/2015,14,941,P2
CS3517,3/15/2015,24,1654,P0
CS3518,3/7/2015,25,1560,P0
CS3519,2/3/2015,22,1668,P0
CS3520,2/3/2015,24,1678,P0
CS3521,11/30/2014,21,1506,P0
CS3522,12/9/2014,11,742,P2
CS3523,3/8/2015,17,1089,P0
CS3524,2/3/2015,22,1475,P0
CS3525,1/18/2015,17,1269,P0
CS3526,3/6/2015,24,1583,P0
CS3527,2/1/2015,17,1031,P0
CS3528,11/2/2014,21,1407,P0
CS3529,11/24/2014,21,1465,P0
CS3530,11/25/2014,30,2186,P0
CS3531,2/10/2015,22,1611,P0
CS3532,7/1/2014,14,1007,P2
CS3533,1/20/2015,19,1406,P0
CS3534,1/23/2015,15,1095,P0
CS3535,12/19/2014,19,1281,P0
CS3536,12/10/2014,21,1689,P0
CS3537,4/22/2014,15,1029,P0
CS3538,2/6/2015,12,934,P2
CS3539,3/8/2015,19,1406,P0
CS3540,3/4/2015,23,1646,P0
CS3541,2/10/2015,26,1932,P0
CS3542,11/26/2014,21,1595,P0
CS3543,2/1/2015,24,1676,P0
CS3544,1/11/2015,20,1444,P0
CS3545,2/11/2015,20,1368,P0
CS3546,12/25/2014,16,1130,P0
CS3547,2/20/2015,21,1531,P0
CS3548,2/7/2015,19,1398,P0
CS3549,3/4/2015,19,1441,P0
CS3550,1/1/2015,20,1403,P0
CS3551,3/15/2015,18,1205,P0
CS3552,3/14/2015,21,1467,P0
CS3553,3/11/2015,14,1098,P2
CS3554,2/6/2015,17,1305,P0
CS3555,11/20/2014,18,1194,P0
CS3556,11/16/2014,13,853,P2
CS3557,3/10/2015,24,1872,P0
CS3558,3/4/2015,20,1449,P0
CS3559,2/24/2015,23,1536,P0
CS3560,3/14/2015,20,1473,P0
CS3561,2/4/2015,28,1967,P0
CS3562,12/16/2014,16,1274,P0
CS3563,3/1/2015,21,1486,P0
CS3564,1/24/2015,20,1330,P0
CS3565,2/19/2015,13,876,P2
CS3566,3/2/2015,21,1505,P0
CS3567,10/16/2014,15,1044,P0
CS3568,1/30/2015,26,1863,P0
CS3569,2/13/2015,23,1668,P0
CS3570,3/15/2015,23,1550,P0
CS3571,1/23/2015,19,1276,P0
CS3572,8/4/2014,19,1323,P0
CS3573,7/10/2014,13,952,P2
CS3574,2/27/2015,22,1482,P0
CS3575,2/28/2015,16,1069,P0
CS3576,1/7/2015,20,1414,P0
CS3577,2/25/2015,20,1388,P0
CS3578,11/19/2014,16,1063,P0
CS3579,12/29/2014,24,1566,P0
CS3580,1/16/2014,19,1413,P0
CS3581,1/15/2015,20,1350,P0
CS3582,9/26/2014,20,1459,P0
CS3583,2/9/2015,17,1084,P0
CS3584,2/22/2015,20,1564,P0
CS3585,2/8/2015,15,1096,P0
CS3586,1/23/2015,23,1675,P0
CS3587,12/6/2014,21,1466,P0
CS3588,2/13/2015,25,1815,P0
CS3589,1/4/2015,20,1388,P0
CS3590,1/4/2015,16,1067,P0
CS3591,1/5/2015,28,1757,P0
CS3592,3/5/2015,27,1804,P0
CS3593,3/7/2015,23,1649,P0
CS3594,1/10/2015,26,1999,P0
CS3595,3/10/2015,19,1293,P0
CS3596,3/3/2015,22,1601,P0
CS3597,1/13/2015,23,1618,P0
CS3598,12/12/2014,20,1398,P0
CS3599,1/11/2015,20,1375,P0
CS3600,12/5/2014,17,1138,P0
CS3601,12/5/2014,11,768,P2
CS3602,2/27/2015,20,1566,P0
CS3603,1/24/2015,16,1050,P0
CS3604,3/6/2015,19,1175,P0
CS3605,1/13/2015,16,998,P2
CS3606,2/18/2015,16,1150,P0
CS3607,3/1/2015,20,1432,P0
CS3608,11/19/2014,17,1159,P0
CS3609,2/7/2015,18,1202,P0
CS3610,2/21/2015,28,1910,P0
CS3611,2/13/2015,22,1729,P0
CS3612,1/14/2015,26,1650,P0
CS3613,12/14/2014,18,1397,P0
CS3614,1/19/2015,20,1328,P0
CS3615,1/21/2015,31,2263,P0
CS3616,1/19/2015,15,1023,P0
CS3617,2/21/2015,22,1606,P0
CS3618,10/28/2014,23,1539,P0
CS3619,3/12/2015,25,1740,P0
CS3620,2/25/2015,22,1518,P0
CS3621,12/27/2014,28,1885,P0
CS3622,3/3/2015,24,1760,P0
CS3623,1/16/2015,22,1539,P0
CS3624,10/12/2014,23,1613,P0
CS3625,1/9/2015,16,1087,P0
CS3626,1/1/2015,23,1521,P0
CS3627,11/30/2014,19,1259,P0
CS3628,1/30/2015,21,1296,P0
CS3629,3/15/2015,20,1364,P0
CS3630,2/23/2015,25,1821,P0
CS3631,2/12/2015,22,1481,P0
CS3632,3/13/2015,27,1947,P0
CS3633,12/13/2014,17,1263,P0
CS3634,12/12/2014,15,1008,P0
CS3635,2/3/2015,22,1559,P0
CS3636,3/5/2015,14,932,P2
CS3637,2/8/2015,25,1752,P0
CS3638,1/25/2015,13,868,P2
CS3639,3/9/2015,20,1396,P0
CS3640,2/7/2015,17,1117,P0
CS3641,2/8/2015,21,1454,P0
CS3642,8/7/2014,14,977,P2
CS3643,1/10/2015,18,1153,P0
CS3644,2/11/2015,18,1188,P0
CS3645,2/7/2015,27,1887,P0
CS3646,1/6/2015,22,1494,P0
CS3647,3/3/2015,19,1223,P0
CS3648,3/13/2015,17,1054,P0
CS3649,2/26/2015,21,1450,P0
CS3650,11/8/2014,20,1353,P0
CS3651,9/19/2014,18,1285,P0
CS3652,2/7/2015,19,1362,P0
CS3653,2/17/2015,22,1456,P0
CS3654,2/5/2015,19,1627,P0
CS3655,1/29/2015,22,1428,P0
CS3656,6/12/2014,17,1237,P0
CS3657,1/23/2015,22,1560,P0
CS3658,1/29/2015,27,1732,P0
CS3659,2/15/2015,21,1529,P0
CS3660,2/6/2015,16,1148,P0
CS3661,3/9/2015,24,1614,P0
CS3662,2/4/2015,23,1721,P0
CS3663,2/1/2015,17,1177,P0
CS3664,3/6/2015,20,1462,P0
CS3665,12/28/2014,14,1040,P2
CS3666,10/19/2014,19,1333,P0
CS3667,2/17/2015,19,1286,P0
CS3668,11/2/2014,17,1276,P0
CS3669,3/9/2015,15,1109,P0
CS3670,2/24/2015,20,1344,P0
CS3671,11/28/2014,21,1341,P0
CS3672,1/23/2015,20,1546,P0
CS3673,3/14/2015,24,1954,P0
CS3674,8/24/2014,17,1181,P0
CS3675,2/7/2015,17,1157,P0
CS3676,2/3/2015,20,1273,P0
CS3677,3/3/2015,12,784,P2
CS3678,1/31/2015,18,1306,P0
CS3679,7/17/2014,20,1326,P0
CS3680,12/17/2014,13,1036,P2
CS3681,3/12/2015,21,1329,P0
CS3682,9/5/2014,19,1344,P0
CS3683,2/25/2015,21,1535,P0
CS3684,11/1/2013,15,1008,P0
CS3685,3/5/2015,24,1601,P0
CS3686,10/28/2014,19,1345,P0
CS3687,2/15/2015,15,1108,P0
CS3688,3/1/2015,27,2014,P0
CS3689,1/2/2015,21,1515,P0
CS3690,2/25/2015,19,1362,P0
CS3691,7/29/2014,15,1027,P0
CS3692,1/19/2015,25,1804,P0
CS3693,6/11/2014,16,1182,P0
CS3694,12/22/2014,19,1377,P0
CS3695,3/14/2015,24,1587,P0
CS3696,8/23/2014,21,1387,P0
CS3697,3/5/2015,21,1521,P0
CS3698,3/5/2015,14,854,P2
CS3699,2/18/2015,24,1692,P0
CS3700,2/11/2015,11,884,P2
CS3701,10/13/2014,16,1296,P0
CS3702,1/10/2015,30,2175,P0
CS3703,11/27/2014,19,1340,P0
CS3704,8/8/2014,17,1188,P0
CS3705,1/13/2015,23,1684,P0
CS3706,3/5/2015,29,1929,P0
CS3707,3/6/2015,18,1226,P0
CS3708,3/1/2015,20,1520,P0
CS3709,1/19/2015,15,1040,P0
CS3710,3/14/2015,22,1446,P0
CS3711,7/19/2014,24,1852,P0
CS3712,2/24/2015,20,1497,P0
CS3713,1/23/2015,25,1752,P0
CS3714,2/10/2015,22,1612,P0
CS3715,2/25/2015,19,1382,P0
CS3716,2/13/2015,14,919,P2
CS3717,11/10/2014,11,614,P2
CS3718,1/5/2015,21,1485,P0
CS3719,3/10/2015,18,1430,P0
CS3720,1/23/2015,17,1162,P0
CS3721,3/7/2015,29,1965,P0
CS3722,1/29/2015,13,901,P2
CS3723,2/5/2015,19,1372,P0
CS3724,8/26/2014,18,1235,P0
CS3725,2/24/2015,14,921,P2
CS3726,2/23/2015,27,1927,P0
CS3727,11/29/2014,25,1839,P0
CS3728,2/25/2015,15,1006,P0
CS3729,12/19/2014,22,1618,P0
CS3730,3/1/2015,17,1270,P0
CS3731,12/31/2014,16,1043,P0
CS3732,9/27/2014,18,1283,P0
CS3733,3/15/2015,22,1593,P0
CS3734,12/6/2014,20,1355,P0
CS3735,8/1/2014,25,1776,P0
CS3736,12/7/2014,20,1314,P0
CS3737,3/8/2015,15,1111,P0
CS3738,2/9/2015,19,1165,P0
CS3739,2/20/2015,25,1657,P0
CS3740,3/11/2015,17,1071,P0
CS3741,3/6/2015,19,1305,P0
CS3742,3/7/2015,21,1413,P0
CS3743,2/25/2015,19,1424,P0
CS3744,3/12/2015,22,1654,P0
CS3745,1/3/2015,17,1178,P0
CS3746,1/2/2015,19,1475,P0
CS3747,3/6/2015,20,1449,P0
CS3748,11/23/2014,13,829,P2
CS3749,3/4/2015,23,1658,P0
CS3750,2/16/2015,17,1262,P0
CS3751,2/7/2015,21,1515,P0
CS3752,2/12/2015,26,1922,P0
CS3753,12/3/2014,20,1412,P0
CS3754,12/11/2014,25,1886,P0
CS3755,1/1/2015,22,1442,P0
CS3756,2/14/2015,19,1271,P0
CS3757,9/30/2014,22,1559,P0
CS3758,7/25/2014,22,1493,P0
CS3759,11/19/2014,23,1646,P0
CS3760,9/28/2014,22,1348,P0
CS3761,2/12/2015,24,1732,P0
CS3762,2/24/2015,22,1508,P0
CS3763,3/15/2015,15,1101,P0
CS3764,12/20/2014,16,926,P2
CS3765,12/31/2014,17,1080,P0
CS3766,9/19/2014,7,561,P2
CS3767,1/3/2015,21,1336,P0
CS3768,2/21/2015,21,1597,P0
CS3769,2/27/2015,22,1403,P0
CS3770,2/10/2015,28,1914,P0
CS3771,3/4/2015,24,1777,P0
CS3772,12/25/2014,18,1137,P0
CS3773,2/27/2015,21,1431,P0
CS3774,4/13/2014,18,1199,P0
CS3775,2/27/2015,26,1773,P0
CS3776,1/6/2015,23,1698,P0
CS3777,3/7/2015,22,1591,P0
CS3778,2/20/2015,31,2055,P0
CS3779,3/6/2015,20,1494,P0
CS3780,2/3/2015,13,794,P2
CS3781,3/15/2015,12,885,P2
CS3782,8/9/2014,14,1088,P2
CS3783,2/20/2015,19,1505,P0
CS3784,1/1/2015,18,1268,P0
CS3785,1/27/2015,21,1616,P0
CS3786,1/29/2015,18,1254,P0
CS3787,3/12/2015,22,1558,P0
CS3788,1/3/2015,22,1292,P0
CS3789,3/16/2015,20,1509,P0
CS3790,3/16/2015,19,1410,P0
CS3791,3/16/2015,25,1761,P0
CS3792,11/12/2014,13,1017,P2
CS3793,2/18/2015,27,1694,P0
CS3794,1/17/2015,25,1704,P0
CS3795,2/16/2015,26,1885,P0
CS3796,2/10/2015,19,1312,P0
CS3797,3/12/2015,19,1273,P0
CS3798,12/7/2014,19,1458,P0
CS3799,10/16/2014,36,2513,P0
CS3800,3/6/2015,16,1022,P0
CS3801,1/15/2015,20,1422,P0
CS3802,2/18/2015,25,1794,P0
CS3803,3/26/2014,14,951,P2
CS3804,7/20/2014,21,1591,P0
CS3805,12/11/2014,35,2453,P0
CS3806,10/7/2014,14,1030,P2
CS3807,1/4/2015,20,1522,P0
CS3808,2/13/2015,26,2058,P0
CS3809,2/8/2015,21,1418,P0
CS3810,8/16/2014,14,1027,P2
CS3811,12/7/2014,18,1386,P0
CS3812,2/20/2015,26,1789,P0
CS3813,12/18/2014,24,1641,P0
CS3814,1/31/2015,17,1228,P0
CS3815,9/4/2014,14,1018,P2
CS3816,2/7/2015,19,1376,P0
CS3817,2/28/2015,29,2094,P0
CS3818,11/19/2014,18,1299,P0
CS3819,9/26/2014,27,1920,P0
CS3820,12/29/2014,20,1314,P0
CS3821,2/10/2015,30,2240,P0
CS3822,3/11/2015,29,2101,P0
CS3823,3/12/2015,24,1699,P0
CS3824,1/1/2015,22,1420,P0
CS3825,10/14/2014,17,1193,P0
CS3826,2/7/2015,24,1583,P0
CS3827,7/25/2014,21,1487,P0
CS3828,12/16/2014,28,2055,P0
CS3829,2/6/2015,19,1273,P0
CS3830,1/9/2015,21,1526,P0
CS3831,2/24/2015,20,1317,P0
CS3832,2/3/2015,21,1450,P0
CS3833,9/30/2014,19,1339,P0
CS3834,3/5/2015,23,1642,P0
CS3835,10/9/2014,9,659,P2
CS3836,2/11/2015,22,1541,P0
CS3837,7/26/2014,11,799,P2
CS3838,10/12/2014,18,1311,P0
CS3839,2/27/2015,29,2028,P0
CS3840,12/6/2014,25,1558,P0
CS3841,9/7/2014,20,1193,P0
CS3842,9/16/2014,29,2124,P0
CS3843,11/20/2014,18,1373,P0
CS3844,12/12/2014,22,1544,P0
CS3845,2/18/2015,17,1246,P0
CS3846,3/7/2015,18,1063,P0
CS3847,1/18/2014,20,1266,P0
CS3848,8/3/2014,23,1607,P0
CS3849,8/16/2014,20,1372,P0
CS3850,3/16/2015,19,1462,P0
CS3851,1/31/2015,28,2072,P0
CS3852,2/26/2015,20,1190,P0
CS3853,12/1/2014,19,1382,P0
CS3854,2/14/2015,18,1477,P0
CS3855,2/19/2015,16,1096,P0
CS3856,9/12/2014,14,925,P2
CS3857,12/29/2014,19,1227,P0
CS3858,9/24/2014,15,1105,P0
CS3859,11/26/2014,19,1322,P0
CS3860,3/7/2015,21,1653,P0
CS3861,2/17/2015,16,1101,P0
CS3862,1/30/2015,22,1571,P0
CS3863,2/13/2015,23,1663,P0
CS3864,10/29/2014,25,1880,P0
CS3865,11/4/2014,17,1248,P0
CS3866,3/15/2015,17,1200,P0
CS3867,8/20/2014,15,969,P2
CS3868,2/28/2015,24,1650,P0
CS3869,8/14/2014,22,1647,P0
CS3870,2/25/2015,14,1108,P2
CS3871,3/14/2015,21,1402,P0
CS3872,3/1/2015,17,1199,P0
CS3873,2/26/2015,17,1112,P0
CS3874,3/5/2015,21,1473,P0
CS3875,11/28/2014,22,1460,P0
CS3876,1/27/2015,29,1993,P0
CS3877,3/13/2015,22,1383,P0
CS3878,2/27/2015,14,1060,P2
CS3879,2/11/2015,24,1920,P0
CS3880,9/28/2014,22,1618,P0
CS3881,3/14/2015,20,1439,P0
CS3882,12/30/2014,19,1415,P0
CS3883,12/27/2014,21,1546,P0
CS3884,3/6/2015,24,1859,P0
CS3885,3/2/2015,28,2129,P0
CS3886,12/13/2014,19,1378,P0
CS3887,1/24/2015,18,1366,P0
CS3888,2/18/2015,20,1339,P0
CS3889,9/25/2014,21,1374,P0
CS3890,2/21/2015,20,1514,P0
CS3891,3/5/2015,21,1402,P0
CS3892,10/20/2014,13,863,P2
CS3893,2/19/2015,18,1289,P0
CS3894,12/24/2014,23,1765,P0
CS3895,12/11/2014,25,1562,P0
CS3896,2/18/2015,18,1320,P0
CS3897,1/11/2015,30,2141,P0
CS3898,11/20/2014,22,1498,P0
CS3899,1/26/2015,17,1260,P0
CS3900,3/15/2015,30,2077,P0
CS3901,1/31/2015,17,1145,P0
CS3902,2/15/2015,16,1126,P0
CS3903,10/28/2014,21,1548,P0
CS3904,2/18/2015,24,1704,P0
CS3905,7/14/2014,13,854,P2
CS3906,12/13/2014,18,1321,P0
CS3907,3/5/2015,24,1810,P0
CS3908,1/29/2015,20,1553,P0
CS3909,12/12/2014,28,1832,P0
CS3910,3/2/2015,20,1331,P0
CS3911,3/6/2015,31,2229,P0
CS3912,8/14/2014,20,1263,P0
CS3913,11/19/2014,17,1159,P0
CS3914,1/25/2015,21,1465,P0
CS3915,7/20/2014,18,1208,P0
CS3916,12/12/2014,15,1154,P0
CS3917,2/28/2015,22,1637,P0
CS3918,3/5/2015,27,2046,P0
CS3919,2/20/2015,21,1478,P0
CS3920,1/29/2015,17,1289,P0
CS3921,11/23/2014,17,1272,P0
CS3922,1/24/2015,11,775,P2
CS3923,8/11/2014,21,1479,P0
CS3924,1/20/2015,28,2075,P0
CS3925,3/8/2015,19,1276,P0
CS3926,3/15/2015,20,1454,P0
CS3927,11/15/2014,26,1854,P0
CS3928,11/2/2014,24,1616,P0
CS3929,3/14/2015,22,1559,P0
CS3930,9/2/2014,17,1234,P0
CS3931,7/31/2014,10,648,P2
CS3932,2/3/2015,20,1466,P0
CS3933,11/1/2014,24,1694,P0
CS3934,11/10/2014,22,1532,P0
CS3935,2/3/2015,23,1549,P0
CS3936,12/8/2014,21,1470,P0
CS3937,10/10/2014,16,1149,P0
CS3938,6/12/2014,15,963,P2
CS3939,2/21/2015,20,1344,P0
CS3940,3/6/2015,16,1021,P0
CS3941,11/17/2014,23,1575,P0
CS3942,3/10/2015,21,1428,P0
CS3943,2/20/2015,22,1522,P0
CS3944,1/24/2015,18,1348,P0
CS3945,1/19/2015,18,1316,P0
CS3946,2/3/2015,24,1348,P0
CS3947,2/12/2015,23,1708,P0
CS3948,3/6/2015,28,2158,P0
CS3949,3/2/2015,14,958,P2
CS3950,2/15/2015,19,1249,P0
CS3951,12/23/2014,17,1239,P0
CS3952,2/17/2015,18,1190,P0
CS3953,11/14/2014,23,1675,P0
CS3954,2/27/2015,23,1738,P0
CS3955,3/4/2015,17,1230,P0
CS3956,3/7/2015,22,1665,P0
CS3957,2/12/2015,19,1288,P0
CS3958,3/15/2015,23,1534,P0
CS3959,3/12/2015,19,1344,P0
CS3960,2/27/2015,19,1416,P0
CS3961,1/20/2015,20,1439,P0
CS3962,3/14/2015,16,1224,P0
CS3963,2/26/2015,23,1629,P0
CS3964,3/8/2015,25,1871,P0
CS3965,11/20/2014,14,952,P2
CS3966,2/26/2015,21,1523,P0
CS3967,11/22/2014,16,1215,P0
CS3968,2/7/2015,23,1662,P0
CS3969,1/8/2015,22,1448,P0
CS3970,3/9/2015,20,1427,P0
CS3971,9/17/2014,20,1309,P0
CS3972,2/24/2015,27,1956,P0
CS3973,1/6/2015,15,968,P2
CS3974,11/27/2014,17,1240,P0
CS3975,2/4/2015,32,2327,P0
CS3976,3/7/2014,15,1099,P0
CS3977,12/8/2014,15,1051,P0
CS3978,11/29/2014,17,1066,P0
CS3979,11/28/2014,26,1924,P0
CS3980,2/7/2015,14,995,P2
CS3981,3/2/2015,21,1595,P0
CS3982,3/6/2015,16,1102,P0
CS3983,3/3/2015,26,2022,P0
CS3984,3/2/2015,19,1229,P0
CS3985,1/28/2015,20,1317,P0
CS3986,12/5/2014,18,1252,P0
CS3987,2/11/2015,19,1367,P0
CS3988,12/17/2014,20,1350,P0
CS3989,1/27/2015,17,1046,P0
CS3990,12/3/2014,23,1759,P0
CS3991,3/8/2015,23,1593,P0
CS3992,3/12/2015,14,920,P2
CS3993,3/12/2015,20,1385,P0
CS3994,3/13/2015,19,1274,P0
CS3995,2/14/2015,15,1044,P0
CS3996,1/29/2015,25,1745,P0
CS3997,3/6/2015,19,1323,P0
CS3998,3/2/2015,18,1353,P0
CS3999,1/8/2015,23,1703,P0
CS4000,11/28/2014,20,1369,P0
CS4001,2/5/2015,30,2086,P0
CS4002,1/10/2015,21,1408,P0
CS4003,1/29/2015,21,1360,P0
CS4004,3/2/2015,23,1683,P0
CS4005,2/23/2015,20,1313,P0
CS4006,12/29/2014,19,1206,P0
CS4007,2/5/2015,21,1464,P0
CS4008,12/10/2014,17,1246,P0
CS4009,2/6/2015,12,761,P2
CS4010,3/12/2015,11,714,P2
CS4011,2/14/2015,24,1671,P0
CS4012,1/11/2015,24,1510,P0
CS4013,2/25/2015,19,1474,P0
CS4014,10/21/2014,29,2133,P0
CS4015,12/28/2014,18,1372,P0
CS4016,2/23/2015,24,1673,P0
CS4017,2/21/2015,17,1357,P0
CS4018,1/19/2015,20,1463,P0
CS4019,2/26/2015,19,1251,P0
CS4020,7/16/2014,16,1154,P0
CS4021,12/2/2014,12,918,P2
CS4022,1/26/2015,24,1840,P0
CS4023,2/14/2015,25,1811,P0
CS4024,12/19/2014,19,1444,P0
CS4025,7/24/2014,22,1612,P0
CS4026,3/4/2015,20,1351,P0
CS4027,11/1/2014,21,1467,P0
CS4028,9/9/2014,19,1416,P0
CS4029,12/26/2014,18,1284,P0
CS4030,1/12/2015,26,1979,P0
CS4031,1/21/2015,18,1436,P0
CS4032,1/18/2015,20,1487,P0
CS4033,1/25/2015,22,1638,P0
CS4034,2/12/2015,23,1631,P0
CS4035,3/10/2015,19,1308,P0
CS4036,12/16/2014,13,822,P2
CS4037,2/21/2015,23,1372,P0
CS4038,1/26/2015,17,1269,P0
CS4039,3/16/2015,23,1753,P0
CS4040,12/23/2014,14,768,P2
CS4041,12/29/2014,16,1056,P0
CS4042,1/5/2015,12,841,P2
CS4043,1/11/2015,18,1283,P0
CS4044,2/7/2015,20,1370,P0
CS4045,1/15/2015,15,945,P2
CS4046,12/13/2014,11,788,P2
CS4047,2/6/2015,17,1221,P0
CS4048,2/12/2015,31,2358,P0
CS4049,12/7/2014,22,1322,P0
CS4050,11/17/2014,22,1553,P0
CS4051,3/1/2015,17,1221,P0
CS4052,1/15/2015,14,966,P2
CS4053,2/24/2015,21,1435,P0
CS4054,2/18/2015,27,1691,P0
CS4055,10/16/2014,17,1063,P0
CS4056,12/7/2014,19,1358,P0
CS4057,1/17/2015,15,975,P2
CS4058,8/3/2014,16,1117,P0
CS4059,11/18/2014,19,1274,P0
CS4060,10/30/2014,16,1200,P0
CS4061,12/13/2014,15,1037,P0
CS4062,3/13/2015,21,1438,P0
CS4063,2/12/2015,19,1300,P0
CS4064,3/16/2015,26,1778,P0
CS4065,2/13/2015,28,1996,P0
CS4066,2/19/2015,22,1554,P0
CS4067,2/14/2015,16,1223,P0
CS4068,3/13/2015,19,1414,P0
CS4069,9/14/2014,17,1127,P0
CS4070,3/15/2015,28,1941,P0
CS4071,1/16/2015,22,1549,P0
CS4072,1/30/2015,17,1214,P0
CS4073,2/22/2015,18,1226,P0
CS4074,12/5/2014,34,2462,P0
CS4075,12/13/2014,21,1660,P0
CS4076,3/10/2015,26,1873,P0
CS4077,3/15/2015,26,1634,P0
CS4078,2/21/2015,21,1419,P0
CS4079,12/18/2014,14,934,P2
CS4080,1/8/2015,23,1646,P0
CS4081,2/25/2015,25,1715,P0
CS4082,3/13/2015,22,1611,P0
CS4083,2/6/2015,24,1761,P0
CS4084,2/11/2015,13,913,P2
CS4085,3/4/2015,17,1211,P0
CS4086,8/24/2014,22,1345,P0
CS4087,2/23/2015,17,1106,P0
CS4088,3/13/2015,19,1347,P0
CS4089,12/12/2014,17,1164,P0
CS4090,1/17/2015,21,1359,P0
CS4091,3/4/2015,21,1435,P0
CS4092,9/23/2014,18,1219,P0
CS4093,10/25/2014,15,1039,P0
CS4094,7/31/2014,18,1327,P0
CS4095,2/4/2015,23,1604,P0
CS4096,2/20/2015,20,1481,P0
CS4097,2/22/2015,19,1409,P0
CS4098,3/14/2015,27,2106,P0
CS4099,10/1/2014,19,1348,P0
CS4100,2/9/2015,17,1161,P0
CS4101,2/20/2015,20,1349,P0
CS4102,2/27/2015,21,1418,P0
CS4103,2/5/2015,28,1997,P0
CS4104,1/7/2015,21,1439,P0
CS4105,1/26/2015,13,942,P2
CS4106,9/30/2014,20,1355,P0
CS4107,11/3/2014,22,1500,P0
CS4108,2/12/2015,20,1464,P0
CS4109,3/10/2015,20,1284,P0
CS4110,12/30/2014,24,1801,P0
CS4111,1/30/2015,26,1906,P0
CS4112,2/3/2014,11,814,P2
CS4113,12/31/2014,18,1241,P0
CS4114,2/7/2015,12,805,P2
CS4115,12/16/2014,24,1763,P0
CS4116,7/22/2014,25,1657,P0
CS4117,2/16/2015,12,709,P2
CS4118,12/24/2014,25,1803,P0
CS4119,11/18/2014,18,1123,P0
CS4120,8/3/2014,27,1718,P0
CS4121,6/4/2014,17,1274,P0
CS4122,1/4/2015,16,1143,P0
CS4123,3/11/2015,27,1701,P0
CS4124,1/19/2015,20,1435,P0
CS4125,7/16/2014,15,967,P2
CS4126,2/7/2015,13,875,P2
CS4127,2/18/2015,20,1561,P0
CS4128,3/9/2015,22,1741,P0
CS4129,11/23/2014,20,1319,P0
CS4130,2/22/2015,23,1725,P0
CS4131,12/9/2014,21,1478,P0
CS4132,2/6/2015,19,1274,P0
CS4133,3/8/2015,24,1693,P0
CS4134,1/9/2015,18,1220,P0
CS4135,2/16/2015,14,941,P2
CS4136,8/13/2014,24,1621,P0
CS4137,2/5/2015,17,1202,P0
CS4138,2/19/2015,15,1045,P0
CS4139,10/10/2014,31,2099,P0
CS4140,3/16/2015,22,1489,P0
CS4141,2/7/2015,23,1735,P0
CS4142,2/22/2015,19,1364,P0
CS4143,8/7/2014,14,928,P2
CS4144,3/6/2015,27,1962,P0
CS4145,12/7/2014,24,1593,P0
CS4146,1/30/2015,24,1592,P0
CS4147,2/20/2015,25,1739,P0
CS4148,2/7/2015,17,1242,P0
CS4149,1/8/2015,20,1358,P0
CS4150,7/24/2014,20,1376,P0
CS4151,1/12/2015,12,959,P2
CS4152,3/6/2015,21,1531,P0
CS4153,3/13/2015,15,1127,P0
CS4154,1/25/2015,24,1619,P0
CS4155,3/15/2015,17,1169,P0
CS4156,2/7/2015,12,997,P2
CS4157,8/22/2014,22,1418,P0
CS4158,12/15/2014,21,1586,P0
CS4159,8/17/2014,15,1081,P0
CS4160,2/21/2015,22,1512,P0
CS4161,3/1/2015,19,1364,P0
CS4162,2/9/2015,16,1068,P0
CS4163,11/9/2014,26,1921,P0
CS4164,9/8/2014,15,1136,P0
CS4165,3/5/2015,22,1559,P0
CS4166,10/23/2014,16,1049,P0
CS4167,2/9/2015,26,1681,P0
CS4168,11/26/2014,14,918,P2
CS4169,12/20/2014,20,1489,P0
CS4170,1/5/2015,15,1012,P0
CS4171,2/22/2015,19,1169,P0
CS4172,2/5/2015,18,1195,P0
CS4173,7/15/2014,16,1155,P0
CS4174,11/19/2014,13,946,P2
CS4175,3/8/2015,19,1235,P0
CS4176,11/27/2014,16,970,P2
CS4177,2/19/2015,21,1529,P0
CS4178,1/13/2015,28,1781,P0
CS4179,12/30/2014,23,1724,P0
CS4180,10/5/2014,22,1444,P0
CS4181,1/3/2015,15,1043,P0
CS4182,9/19/2014,23,1489,P0
CS4183,1/14/2015,21,1481,P0
CS4184,2/3/2015,26,1836,P0
CS4185,12/6/2014,13,876,P2
CS4186,3/8/2015,21,1513,P0
CS4187,3/15/2015,22,1512,P0
CS4188,3/15/2015,18,1415,P0
CS4189,2/23/2015,24,1616,P0
CS4190,10/10/2014,18,1047,P0
CS4191,2/15/2015,16,1203,P0
CS4192,12/21/2014,21,1330,P0
CS4193,2/7/2015,24,1654,P0
CS4194,1/13/2015,25,1893,P0
CS4195,3/4/2015,24,1583,P0
CS4196,3/13/2015,23,1457,P0
CS4197,1/8/2015,27,1917,P0
CS4198,1/24/2015,18,1338,P0
CS4199,3/4/2015,19,1205,P0
CS4200,2/4/2015,19,1092,P0
